PICU,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000006,08-01-2019
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
LDRA,000000,000000 ,000000 ,000000 ,000010,000000 ,000000 ,000000 ,000010 ,000004,08-01-2019
LDRB,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000000 ,000001 ,000011,08-01-2019
LDRC,000003,000000 ,000000 ,000003 ,000002,000000 ,000000 ,000000 ,000002 ,000006,08-01-2019
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
WIN2,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000014,08-01-2019
NICU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000016,08-01-2019
NCCN,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000012,08-01-2019
APTU,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000026,08-01-2019
S64 ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000000 ,000004 ,000026,08-01-2019
NURA,000000,000000 ,000000 ,000000 ,000009,000000 ,000000 ,000000 ,000009 ,000004,08-01-2019
NURD,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000000 ,000003 ,000007,08-01-2019
OBHD,000008,000000 ,000000 ,000008 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
NURB,000001,000000 ,000000 ,000001 ,000001,000000 ,000000 ,000000 ,000001 ,000004,08-01-2019
NURC,000010,000000 ,000000 ,000010 ,000000,000000 ,000000 ,000000 ,000000 ,000002,08-01-2019
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
DSTB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
CHST,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
HVCC,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000025,08-01-2019
M5  ,000003,000000 ,000000 ,000003 ,000009,000000 ,000000 ,000000 ,000009 ,000024,08-01-2019
M6  ,000002,000000 ,000000 ,000002 ,000002,000000 ,000000 ,000000 ,000002 ,000033,08-01-2019
M7  ,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000034,08-01-2019
CARE,000005,000000 ,000000 ,000005 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
D5A ,000000,000000 ,000001-,000001-,000009,000000 ,000001-,000000 ,000008 ,000024,08-01-2019
MICU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000013,08-01-2019
NIU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000008,08-01-2019
SICU,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000009,08-01-2019
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
D3B ,000004,000000 ,000000 ,000004 ,000002,000000 ,000000 ,000000 ,000002 ,000003,08-01-2019
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
ESHP,000010,000000 ,000000 ,000010 ,000001,000000 ,000000 ,000000 ,000001 ,000001,08-01-2019
SW5 ,000001,000000 ,000000 ,000001 ,000005,000000 ,000000 ,000000 ,000005 ,000030,08-01-2019
SW6 ,000001,000000 ,000000 ,000001 ,000005,000000 ,000000 ,000000 ,000005 ,000032,08-01-2019
SW7 ,000012,000000 ,000000 ,000012 ,000006,000000 ,000000 ,000000 ,000006 ,000030,08-01-2019
D6B ,000000,000000 ,000000 ,000000 ,000010,000000 ,000000 ,000000 ,000010 ,000038,08-01-2019
D6A ,000000,000000 ,000000 ,000000 ,000013,000000 ,000000 ,000000 ,000013 ,000028,08-01-2019
PPU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,08-01-2019
NCCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000004,08-01-2019
TOTL,000163,000000 ,000003-,000160 ,000152,000000 ,000003-,000000 ,000149 ,000642,08-01-2019
C6-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
C6-B,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
C5-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
S1  ,000002,000000 ,000003-,000001-,000007,000000 ,000003-,000002-,000002 ,000014,09-01-2019
S2  ,000002,000000 ,000002-,000000 ,000006,000000 ,000002-,000001-,000003 ,000025,09-01-2019
S3  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
S5  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
W3  ,000001,000000 ,000000 ,000001 ,000005,000000 ,000000 ,000000 ,000005 ,000024,09-01-2019
W4  ,000001,000000 ,000000 ,000001 ,000006,000000 ,000000 ,000000 ,000006 ,000028,09-01-2019
S3ON,000001,000000 ,000002-,000001-,000005,000000 ,000002-,000002-,000001 ,000019,09-01-2019
S4  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ESHD,000075,000000 ,000003-,000072 ,000004,000000 ,000003-,000002-,000001-,000050,09-01-2019
ICUA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ICUB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ICUC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
CICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
PAHD,000009,000000 ,000000 ,000009 ,000000,000000 ,000000 ,000000 ,000000 ,000001,09-01-2019
INCH,000003,000000 ,000002-,000001 ,000010,000000 ,000002-,000002-,000006 ,000027,09-01-2019
PICU,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000004,09-01-2019
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
LDRA,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000004,09-01-2019
LDRB,000000,000000 ,000001-,000001-,000005,000000 ,000001-,000001-,000003 ,000007,09-01-2019
LDRC,000004,000000 ,000003-,000001 ,000003,000000 ,000003-,000003-,000003-,000007,09-01-2019
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
WIN2,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000015,09-01-2019
NICU,000002,000000 ,000000 ,000002 ,000000,000000 ,000000 ,000000 ,000000 ,000021,09-01-2019
NCCN,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000000 ,000003 ,000009,09-01-2019
APTU,000002,000000 ,000000 ,000002 ,000004,000000 ,000000 ,000000 ,000004 ,000026,09-01-2019
S64 ,000001,000000 ,000000 ,000001 ,000006,000000 ,000000 ,000000 ,000006 ,000028,09-01-2019
NURA,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000004,09-01-2019
NURD,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000007,09-01-2019
OBHD,000003,000000 ,000000 ,000003 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
NURB,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000001,09-01-2019
NURC,000008,000000 ,000000 ,000008 ,000000,000000 ,000000 ,000000 ,000000 ,000002,09-01-2019
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
DSTB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
CHST,000004,000000 ,000000 ,000004 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
HVCC,000006,000000 ,000000 ,000006 ,000003,000000 ,000000 ,000000 ,000003 ,000029,09-01-2019
M5  ,000005,000000 ,000001-,000004 ,000006,000000 ,000001-,000001-,000004 ,000025,09-01-2019
M6  ,000002,000000 ,000000 ,000002 ,000009,000000 ,000000 ,000000 ,000009 ,000031,09-01-2019
M7  ,000001,000000 ,000000 ,000001 ,000003,000000 ,000000 ,000000 ,000003 ,000033,09-01-2019
CARE,000005,000000 ,000001-,000004 ,000002,000000 ,000001-,000000 ,000001 ,000000,09-01-2019
D5A ,000006,000000 ,000000 ,000006 ,000003,000000 ,000000 ,000000 ,000003 ,000034,09-01-2019
MICU,000001,000000 ,000000 ,000001 ,000001,000000 ,000000 ,000000 ,000001 ,000015,09-01-2019
NIU ,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000008,09-01-2019
SICU,000002,000000 ,000000 ,000002 ,000000,000000 ,000000 ,000000 ,000000 ,000011,09-01-2019
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
D3B ,000002,000000 ,000001-,000001 ,000003,000000 ,000001-,000001-,000001 ,000004,09-01-2019
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
ESHP,000005,000000 ,000000 ,000005 ,000000,000000 ,000000 ,000000 ,000000 ,000002,09-01-2019
SW5 ,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000031,09-01-2019
SW6 ,000000,000000 ,000001-,000001-,000011,000000 ,000001-,000001-,000009 ,000027,09-01-2019
SW7 ,000005,000000 ,000000 ,000005 ,000011,000000 ,000000 ,000000 ,000011 ,000028,09-01-2019
D6B ,000002,000000 ,000000 ,000002 ,000004,000000 ,000000 ,000000 ,000004 ,000038,09-01-2019
D6A ,000003,000000 ,000001-,000002 ,000011,000000 ,000001-,000001-,000009 ,000032,09-01-2019
PPU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,09-01-2019
NCCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000004,09-01-2019
TOTL,000163,000000 ,000021-,000142 ,000147,000000 ,000021-,000017-,000109 ,000675,09-01-2019
C6-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
C6-B,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
C5-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
S1  ,000000,000000 ,000001-,000001-,000005,000000 ,000001-,000000 ,000004 ,000010,10-01-2019
S2  ,000000,000000 ,000000 ,000000 ,000008,000000 ,000000 ,000000 ,000008 ,000024,10-01-2019
S3  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
S5  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
W3  ,000000,000000 ,000001-,000001-,000008,000000 ,000001-,000001-,000006 ,000020,10-01-2019
W4  ,000000,000000 ,000001-,000001-,000008,000000 ,000001-,000000 ,000007 ,000031,10-01-2019
S3ON,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000022,10-01-2019
S4  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ESHD,000062,000000 ,000003-,000059 ,000010,000000 ,000003-,000000 ,000007 ,000022,10-01-2019
ICUA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ICUB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ICUC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
CICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
PAHD,000006,000000 ,000000 ,000006 ,000001,000000 ,000000 ,000000 ,000001 ,000000,10-01-2019
INCH,000002,000000 ,000002-,000000 ,000014,000000 ,000002-,000000 ,000012 ,000025,10-01-2019
PICU,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000006,10-01-2019
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
LDRA,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000000 ,000003 ,000007,10-01-2019
LDRB,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000008,10-01-2019
LDRC,000005,000000 ,000001-,000004 ,000001,000000 ,000001-,000001-,000001-,000011,10-01-2019
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
WIN2,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000016,10-01-2019
NICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000019,10-01-2019
NCCN,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000010,10-01-2019
APTU,000001,000000 ,000000 ,000001 ,000006,000000 ,000000 ,000000 ,000006 ,000026,10-01-2019
S64 ,000000,000000 ,000000 ,000000 ,000013,000000 ,000000 ,000000 ,000013 ,000025,10-01-2019
NURA,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000005,10-01-2019
NURD,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000013,10-01-2019
OBHD,000012,000000 ,000000 ,000012 ,000000,000000 ,000000 ,000000 ,000000 ,000001,10-01-2019
NURB,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000002,10-01-2019
NURC,000009,000000 ,000000 ,000009 ,000000,000000 ,000000 ,000000 ,000000 ,000002,10-01-2019
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
DSTB,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
CHST,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
HVCC,000001,000000 ,000000 ,000001 ,000002,000000 ,000000 ,000000 ,000002 ,000027,10-01-2019
M5  ,000003,000000 ,000001-,000002 ,000007,000000 ,000001-,000001-,000005 ,000025,10-01-2019
M6  ,000002,000000 ,000000 ,000002 ,000012,000000 ,000000 ,000000 ,000012 ,000029,10-01-2019
M7  ,000000,000000 ,000000 ,000000 ,000008,000000 ,000000 ,000000 ,000008 ,000034,10-01-2019
CARE,000004,000000 ,000000 ,000004 ,000000,000000 ,000000 ,000000 ,000000 ,000001,10-01-2019
D5A ,000001,000000 ,000000 ,000001 ,000009,000000 ,000000 ,000000 ,000009 ,000032,10-01-2019
MICU,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000001-,000000 ,000015,10-01-2019
NIU ,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000009,10-01-2019
SICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000008,10-01-2019
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
D3B ,000004,000000 ,000000 ,000004 ,000002,000000 ,000000 ,000000 ,000002 ,000005,10-01-2019
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
ESHP,000021,000000 ,000001-,000020 ,000002,000000 ,000001-,000000 ,000001 ,000003,10-01-2019
SW5 ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000000 ,000004 ,000031,10-01-2019
SW6 ,000001,000000 ,000000 ,000001 ,000009,000000 ,000000 ,000000 ,000009 ,000028,10-01-2019
SW7 ,000004,000000 ,000001-,000003 ,000016,000000 ,000001-,000000 ,000015 ,000020,10-01-2019
D6B ,000001,000000 ,000000 ,000001 ,000006,000000 ,000000 ,000000 ,000006 ,000042,10-01-2019
D6A ,000004,000000 ,000000 ,000004 ,000008,000000 ,000000 ,000000 ,000008 ,000035,10-01-2019
PPU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,10-01-2019
NCCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000003,10-01-2019
TOTL,000149,000000 ,000012-,000137 ,000176,000000 ,000012-,000004-,000160 ,000652,10-01-2019
C6-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
C6-B,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
C5-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
S1  ,000002,000000 ,000005-,000003-,000009,000000 ,000005-,000001-,000003 ,000011,11-01-2019
S2  ,000000,000000 ,000001-,000001-,000002,000000 ,000001-,000000 ,000001 ,000023,11-01-2019
S3  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
S5  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
W3  ,000001,000000 ,000001-,000000 ,000006,000000 ,000001-,000000 ,000005 ,000017,11-01-2019
W4  ,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000031,11-01-2019
S3ON,000002,000000 ,000000 ,000002 ,000005,000000 ,000000 ,000000 ,000005 ,000021,11-01-2019
S4  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ESHD,000060,000000 ,000003-,000057 ,000004,000000 ,000003-,000000 ,000001 ,000012,11-01-2019
ICUA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ICUB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ICUC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
CICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
PAHD,000006,000000 ,000000 ,000006 ,000001,000000 ,000000 ,000000 ,000001 ,000000,11-01-2019
INCH,000002,000000 ,000003-,000001-,000015,000000 ,000003-,000001-,000011 ,000016,11-01-2019
PICU,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000005,11-01-2019
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
LDRA,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000011,11-01-2019
LDRB,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000009,11-01-2019
LDRC,000008,000000 ,000000 ,000008 ,000001,000000 ,000000 ,000000 ,000001 ,000011,11-01-2019
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
WIN2,000000,000000 ,000001-,000001-,000006,000000 ,000001-,000001-,000004 ,000018,11-01-2019
NICU,000001,000000 ,000001-,000000 ,000004,000000 ,000001-,000001-,000002 ,000020,11-01-2019
NCCN,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000011,11-01-2019
APTU,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000000 ,000003 ,000026,11-01-2019
S64 ,000002,000000 ,000000 ,000002 ,000004,000000 ,000000 ,000000 ,000004 ,000027,11-01-2019
NURA,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000009,11-01-2019
NURD,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000013,11-01-2019
OBHD,000009,000000 ,000000 ,000009 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
NURB,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000004,11-01-2019
NURC,000017,000000 ,000000 ,000017 ,000000,000000 ,000000 ,000000 ,000000 ,000001,11-01-2019
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
DSTB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
CHST,000002,000000 ,000000 ,000002 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
HVCC,000003,000000 ,000000 ,000003 ,000000,000000 ,000000 ,000000 ,000000 ,000029,11-01-2019
M5  ,000002,000000 ,000000 ,000002 ,000008,000000 ,000000 ,000000 ,000008 ,000023,11-01-2019
M6  ,000002,000000 ,000000 ,000002 ,000007,000000 ,000000 ,000000 ,000007 ,000030,11-01-2019
M7  ,000000,000000 ,000000 ,000000 ,000009,000000 ,000000 ,000000 ,000009 ,000033,11-01-2019
CARE,000004,000000 ,000000 ,000004 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
D5A ,000002,000000 ,000001-,000001 ,000014,000000 ,000001-,000001-,000012 ,000031,11-01-2019
MICU,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000011,11-01-2019
NIU ,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000008,11-01-2019
SICU,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000008,11-01-2019
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
D3B ,000003,000000 ,000001-,000002 ,000005,000000 ,000001-,000000 ,000004 ,000003,11-01-2019
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,11-01-2019
ESHP,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000000 ,000001 ,000000,11-01-2019
SW5 ,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000029,11-01-2019
SW6 ,000001,000000 ,000001-,000000 ,000007,000000 ,000001-,000001-,000005 ,000032,11-01-2019
